student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,screen_time_hours,sleep_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,productivity_score,exam_score,burnout_level
4463,18,Female,College,5.09,1.95,1.83,1.04,1.71,10.74,5.54,62,290,0,0,Average,2,49.21,59.95,4.07,6.06
4464,19,Other,College,4.12,2.72,2.88,5.78,1.62,9.44,7.61,24,46,1,1,Poor,1,16.6,67.54,63.72,6.6525
4465,21,Male,High School,1.68,4.31,4.03,3.24,1.19,5.64,8.52,57,458,1,0,Average,4,36.11,72.92,0.97,4.09
4466,19,Male,College,5.73,4.92,4.81,5.43,0.16,6.81,6.85,95,126,1,0,Poor,6,39.28,78.22,23.43,4.8475
4467,24,Female,High School,6.91,3.22,3.33,2.75,1.33,4.1,4.74,34,166,1,0,Poor,2,42.49,90.48,0.69,5.0275
4468,24,Other,High School,4.73,3.25,3.76,4.65,2.87,10.19,6.76,22,21,0,1,Average,9,26.05,52.15,91.32,4.77
4469,20,Male,High School,9.58,1.08,4.08,5.98,1.17,9.04,5.92,72,25,0,0,Good,9,36.16,88.16,46.28,5.025
4470,20,Male,High School,6.44,4.49,4.09,4.28,1.92,8.21,8.86,3,134,1,0,Average,1,18.06,74.63,12.44,5.657500000000001
4471,19,Other,College,4.43,2.03,1.08,1.38,0.55,10.09,6.59,32,356,1,0,Poor,4,11.9,67.67,97.42,5.22
4472,20,Other,High School,2.8,4.92,4.59,2.5,0.42,3.69,4.41,50,319,0,1,Poor,5,32.3,91.56,32.73,4.195
4473,18,Other,College,5.88,3.25,2.59,2.86,3.47,9.36,7.38,66,156,0,0,Good,7,31.05,24.73,57.89,4.46
4474,21,Other,High School,5.22,3.47,3.59,1.49,2.49,6.8,7.34,81,212,0,0,Poor,1,26.16,87.78,5.68,4.987500000000001
4475,21,Male,College,9.08,1.7,2.01,1.28,0.39,7.71,7.64,16,469,0,0,Average,6,38.42,43.58,5.1,3.8375
4476,18,Female,High School,6.29,4.95,1.77,4.57,3.91,3.15,8.5,12,345,1,0,Poor,9,25.25,87.81,25.75,2.555
4477,21,Female,College,4.37,2.78,1.98,2.85,2.66,7.61,4.57,51,163,1,1,Good,5,11.85,77.31,22.5,5.2225
4478,21,Male,College,9.72,0.79,4.45,1.34,2.46,3.88,8.72,65,342,0,0,Average,5,14.93,23.49,66.58,2.875
4479,17,Other,High School,1.96,1.68,2.72,1.3,0.83,8.93,7.59,113,94,1,0,Poor,6,36.45,19.29,21.55,4.16
4480,24,Other,High School,9.02,2.88,3.56,2.45,0.79,10.76,6.5,46,391,1,1,Good,1,38.27,87.9,28.48,6.4275
4481,20,Other,High School,8.27,3.35,4.95,4.39,0.91,11.6,8.64,44,194,1,1,Poor,4,44.27,54.47,32.13,5.8374999999999995
4482,22,Other,College,4.01,1.2,3.42,5.13,0.57,3.2,8.63,44,247,0,1,Good,1,20.31,26.77,23.44,4.675
4483,24,Other,High School,4.63,0.22,2.25,3.41,3.9,10.47,8.32,108,162,1,0,Average,3,10.47,15.21,19.37,5.640000000000001
4484,24,Other,College,2.8,2.06,4.25,5.78,3.81,10.5,5.14,34,0,1,1,Average,9,28.69,39.85,66.38,5.535
4485,17,Female,College,6.29,1.29,2.83,3.36,0.17,4.66,8.63,69,81,0,1,Good,7,46.39,66.58,89.19,3.0974999999999997
4486,18,Other,College,8.0,3.56,0.33,2.52,2.35,10.74,6.45,23,207,0,0,Good,4,35.57,11.42,62.34,5.7025
4487,22,Male,High School,4.83,4.1,0.27,2.94,3.98,11.79,4.37,112,168,0,0,Poor,8,28.45,45.62,10.26,5.59
4488,24,Female,College,7.05,1.17,0.55,5.28,1.24,8.14,4.43,112,409,1,1,Poor,7,48.79,53.76,91.64,5.4975000000000005
4489,17,Other,High School,7.09,4.46,2.34,1.74,0.92,3.43,8.65,72,177,1,1,Average,4,28.61,74.87,33.76,3.13
4490,21,Female,High School,1.13,0.34,0.35,3.31,3.81,10.99,7.58,28,476,1,0,Good,9,33.52,14.92,84.96,4.43
4491,18,Male,College,1.59,3.37,3.9,1.99,3.88,6.56,7.4,68,23,0,0,Average,2,18.31,13.56,82.75,4.7875
4492,20,Other,High School,8.53,3.84,4.94,3.45,1.22,7.17,6.16,30,310,0,0,Average,9,39.09,95.67,62.66,3.865
4493,24,Female,College,8.56,0.5,2.58,1.8,0.56,5.24,5.18,5,42,0,1,Good,5,14.67,63.13,8.39,4.215
4494,23,Female,College,5.07,1.69,1.93,4.65,2.96,5.13,8.23,55,201,0,1,Average,9,11.59,33.96,65.28,3.1375
4495,19,Female,College,9.07,3.29,2.86,1.52,2.57,9.95,5.19,42,33,1,1,Average,8,23.01,28.78,18.75,4.569999999999999
4496,22,Other,High School,8.97,1.97,3.55,1.72,1.08,6.56,8.47,4,416,0,0,Good,7,38.7,98.94,86.32,3.2025
4497,21,Male,College,9.73,4.38,0.61,3.76,3.43,7.76,4.89,48,333,0,1,Average,6,19.71,97.52,44.71,5.157500000000001
4498,24,Female,College,7.62,1.91,1.57,5.44,1.75,3.13,8.63,18,312,0,1,Average,5,38.36,71.66,24.98,3.735
4499,21,Female,College,1.39,2.61,2.67,1.33,0.06,4.61,8.4,11,159,1,0,Average,6,26.27,26.43,26.39,2.885
4500,19,Other,College,5.81,4.65,2.12,2.57,3.42,10.81,4.18,66,49,0,0,Poor,1,16.96,82.21,25.89,7.050000000000001
4501,23,Female,College,4.81,1.62,3.94,4.1,3.74,10.27,5.0,86,108,1,1,Good,1,44.76,91.66,44.55,7.092499999999999
4502,22,Other,College,2.03,3.34,0.79,2.62,3.48,4.15,4.51,35,19,0,0,Average,7,42.92,68.9,14.08,3.8150000000000004
4503,19,Other,College,5.34,3.32,1.03,4.89,3.41,9.79,6.83,62,477,1,1,Average,2,17.77,40.36,29.78,6.4624999999999995
4504,22,Other,College,9.29,1.79,2.35,5.63,0.13,5.02,6.24,43,406,0,0,Good,7,48.18,86.22,9.49,4.3525
4505,23,Other,College,5.69,3.92,3.7,4.44,2.81,11.07,8.86,106,111,0,0,Poor,2,43.69,53.05,12.83,6.1625000000000005
4506,21,Other,High School,6.87,0.46,0.37,5.05,1.52,6.98,8.46,117,492,1,0,Average,5,18.01,42.51,13.34,4.6425
4507,23,Female,College,7.57,2.69,0.23,3.67,0.99,10.37,7.12,22,156,0,0,Good,1,45.56,84.29,84.77,6.48
4508,24,Female,High School,9.89,1.9,2.99,3.22,2.08,10.5,4.98,20,402,0,0,Good,9,24.24,19.92,27.74,4.935
4509,19,Female,High School,5.62,2.24,3.15,3.8,3.06,9.73,6.96,10,125,1,1,Poor,4,44.16,34.8,78.3,5.6425
4510,21,Female,High School,5.12,4.51,1.43,4.52,1.04,9.59,7.21,6,29,1,0,Average,2,24.29,28.18,13.7,6.225
4511,17,Other,High School,2.81,2.14,1.49,1.66,3.8,11.11,8.3,45,355,1,1,Poor,6,31.94,46.06,90.0,4.6175
4512,22,Male,College,2.53,0.61,4.76,5.42,1.73,9.45,8.13,117,106,0,1,Good,1,46.32,41.94,30.38,6.435
4513,24,Other,High School,6.83,4.3,1.31,1.26,0.33,4.24,4.49,10,165,1,0,Poor,4,13.63,25.7,93.06,4.2524999999999995
4514,20,Other,High School,6.71,0.42,1.66,4.57,0.43,7.14,8.96,17,419,0,1,Average,3,10.5,37.85,7.34,4.9375
4515,23,Male,College,7.87,0.14,4.07,4.6,3.67,7.13,8.89,22,208,1,0,Average,9,16.99,39.44,51.56,3.4599999999999995
4516,18,Female,College,1.44,1.52,3.15,1.53,1.57,7.13,4.56,82,404,0,0,Poor,5,20.06,21.35,43.04,4.775
4517,22,Male,High School,3.53,0.88,1.23,5.74,3.89,11.36,6.42,113,204,0,1,Good,6,14.66,53.8,13.13,6.17
4518,20,Male,College,9.83,2.52,1.78,4.08,1.91,5.01,8.76,38,374,1,1,Average,1,45.32,15.2,80.0,4.8325
4519,18,Male,High School,4.06,0.93,4.76,3.0,0.22,4.43,6.14,63,494,1,1,Poor,2,48.26,16.13,59.13,4.8225
4520,21,Female,High School,8.39,4.02,1.75,5.06,0.46,4.75,7.16,94,330,1,0,Poor,2,42.73,95.38,17.57,5.1625
4521,21,Female,College,2.83,4.29,3.31,5.01,3.1,11.07,6.65,30,183,1,0,Poor,2,30.68,73.28,21.38,6.8575
4522,17,Other,College,4.35,1.51,3.74,2.37,2.18,7.94,7.44,40,27,1,1,Poor,5,47.76,21.66,76.78,4.4675
4523,24,Other,High School,9.58,4.35,2.64,2.42,1.94,9.6,4.39,34,310,0,0,Average,8,49.15,28.7,98.12,4.907500000000001
4524,20,Female,High School,6.1,3.4,1.45,1.41,0.66,3.58,6.21,111,10,0,1,Good,6,34.16,69.69,89.24,3.195
4525,19,Female,High School,2.55,0.38,3.98,2.95,2.38,9.43,8.37,86,29,1,0,Poor,6,31.96,93.46,65.61,4.5025
4526,23,Other,College,1.14,2.56,0.3,1.34,3.89,4.7,7.46,99,113,1,1,Good,6,24.31,27.48,53.11,3.145
4527,24,Other,High School,2.88,1.08,1.11,1.24,3.56,5.71,5.63,33,460,1,0,Poor,4,40.65,56.3,1.25,4.33
4528,24,Male,High School,7.0,1.54,2.19,4.95,2.15,6.97,5.52,34,7,0,1,Average,6,21.21,29.53,87.52,5.1
4529,17,Female,High School,6.61,2.76,0.31,4.26,3.64,10.08,6.53,10,128,0,1,Poor,3,46.65,22.0,10.73,6.202500000000001
4530,23,Other,High School,8.42,3.96,0.49,1.89,3.11,8.29,5.92,78,256,0,1,Poor,9,31.92,58.19,75.0,3.815
4531,18,Male,High School,5.86,1.98,1.23,2.51,2.26,5.2,6.2,23,374,0,1,Average,3,13.7,55.66,33.62,4.6274999999999995
4532,19,Female,High School,2.31,0.69,4.06,1.38,3.86,8.6,6.2,91,252,0,1,Average,7,49.37,40.0,85.29,4.194999999999999
4533,18,Other,High School,5.72,0.41,3.22,1.43,2.2,11.01,6.57,35,250,1,1,Average,5,25.79,37.29,44.44,5.217499999999999
4534,22,Female,High School,2.88,0.04,3.89,2.1,3.66,4.62,7.21,103,488,1,1,Average,8,33.97,70.58,36.7,2.8775
4535,19,Female,College,4.61,0.21,2.77,2.68,1.3,7.98,8.3,77,128,0,0,Good,4,27.92,15.49,74.83,4.59
4536,22,Female,College,5.45,1.48,4.51,2.46,2.42,7.31,7.04,5,328,0,0,Average,8,33.66,57.75,55.17,3.6825
4537,21,Female,High School,9.28,3.48,0.84,5.46,2.15,7.14,4.58,32,133,0,0,Poor,1,43.98,87.53,54.24,6.755
4538,18,Other,College,2.84,3.7,3.83,2.71,2.16,9.15,7.51,15,280,0,0,Good,7,42.57,94.09,26.79,4.3375
4539,24,Female,College,1.2,0.16,1.27,2.66,3.92,7.67,4.75,113,388,1,0,Good,1,22.35,80.12,8.4,6.145
4540,24,Male,College,7.48,1.89,4.21,2.6,2.31,8.53,4.94,63,162,0,0,Average,8,11.92,10.72,54.87,4.5475
4541,24,Other,College,7.46,4.83,2.08,5.38,2.24,8.11,6.6,63,90,1,0,Average,6,40.79,68.3,46.9,5.2225
4542,18,Other,College,3.75,3.46,2.3,5.35,3.54,10.04,8.0,113,6,1,1,Good,8,41.35,23.85,16.04,4.8475
4543,22,Male,College,3.67,0.74,4.87,5.82,2.89,10.71,5.06,80,480,0,1,Poor,9,28.03,70.26,98.92,5.617500000000001
4544,19,Other,College,4.59,2.15,1.79,4.57,0.27,5.33,6.07,0,297,1,0,Poor,3,40.32,40.85,7.53,5.2075
4545,19,Female,High School,7.87,1.22,4.42,1.04,2.52,11.07,5.03,39,459,1,0,Good,6,13.83,14.98,8.04,5.27
4546,22,Male,College,6.71,4.69,1.43,3.51,0.95,9.98,6.22,41,36,1,1,Average,3,39.47,27.41,51.85,6.067500000000001
4547,23,Female,College,9.99,0.27,3.65,5.42,0.55,7.89,8.32,54,383,1,1,Good,9,22.8,55.0,85.54,3.9975
4548,20,Other,College,9.75,3.26,4.33,1.61,2.47,10.48,5.57,71,397,0,1,Poor,2,17.07,80.02,89.67,6.13
4549,24,Other,College,4.83,0.91,2.4,5.68,2.77,6.43,6.5,106,356,1,0,Average,4,42.58,29.22,69.4,5.4025
4550,20,Female,High School,7.63,1.41,3.85,3.69,2.56,3.39,4.69,2,497,1,1,Poor,2,33.57,82.33,54.35,5.0975
4551,20,Other,College,6.91,4.75,1.35,5.19,3.24,9.61,5.44,18,380,1,0,Good,3,21.05,34.34,53.99,6.59
4552,22,Male,High School,8.61,0.72,4.99,1.46,1.18,6.39,4.77,11,413,1,0,Average,2,22.89,87.38,64.8,5.2700000000000005
4553,22,Female,High School,4.41,1.52,1.27,3.83,3.07,6.37,8.49,4,70,1,0,Average,1,47.48,17.88,15.51,5.1775
4554,24,Male,College,1.4,4.9,4.48,3.63,3.26,9.23,8.4,104,86,1,0,Poor,4,47.36,59.55,36.31,5.115
4555,17,Male,College,2.42,1.18,2.52,3.85,3.35,4.9,4.03,2,308,1,1,Poor,9,37.13,62.54,78.0,3.93
4556,22,Female,High School,1.52,2.08,0.59,1.72,0.22,4.94,6.32,31,150,1,1,Good,8,11.71,82.63,64.88,3.0850000000000004
4557,23,Other,High School,3.97,3.05,1.53,2.29,1.44,3.04,4.25,55,115,0,0,Poor,9,32.94,77.49,14.54,3.0199999999999996
4558,22,Male,High School,2.13,2.67,3.55,1.5,3.75,7.64,5.32,47,330,0,1,Poor,4,47.89,86.68,15.57,4.955
4559,21,Female,College,9.23,1.84,4.02,2.62,0.13,11.26,6.2,37,391,0,0,Good,4,47.97,62.18,82.85,5.92
4560,21,Female,High School,7.07,0.78,2.42,5.53,2.22,3.59,8.0,6,305,1,1,Poor,7,15.53,97.68,71.72,3.5300000000000002
4561,23,Other,College,2.05,0.77,0.68,1.72,1.16,10.68,5.56,46,296,1,1,Poor,9,35.09,42.37,1.41,4.46
4562,21,Male,High School,6.61,0.13,4.34,2.86,1.81,6.81,4.28,104,457,0,1,Poor,5,38.83,56.52,30.48,5.0975
4563,21,Female,College,3.41,3.25,0.32,1.47,3.89,6.89,5.51,96,120,0,1,Good,2,23.94,93.08,93.03,5.2125
4564,24,Male,College,3.79,0.09,3.88,1.87,1.88,3.48,5.14,17,128,0,1,Poor,6,39.33,18.72,69.78,3.5525
4565,22,Other,College,5.18,1.32,0.32,5.05,1.98,10.03,7.03,79,228,0,0,Average,3,25.96,13.24,47.25,6.2625
4566,22,Female,High School,2.82,2.34,3.98,2.13,0.29,7.68,4.74,25,453,0,0,Poor,3,32.62,27.65,47.37,5.5175
4567,23,Other,College,9.61,3.0,3.69,1.62,1.09,5.21,7.21,6,248,0,0,Average,6,16.46,47.07,97.16,3.4050000000000002
4568,23,Male,College,7.71,2.07,1.41,5.96,3.8,5.68,7.38,112,288,1,0,Good,1,35.2,40.49,98.0,5.815
4569,20,Other,High School,4.84,2.76,1.13,3.77,1.54,9.28,4.41,100,178,0,1,Poor,6,12.98,15.43,66.86,5.66
4570,22,Male,High School,6.44,3.04,4.3,4.98,3.87,7.09,5.44,32,139,1,0,Good,5,30.88,27.8,85.17,5.4075
4571,19,Female,College,6.81,1.06,0.49,2.14,3.29,4.3,6.0,82,141,1,1,Poor,2,16.17,63.27,65.04,4.61
4572,21,Other,College,9.88,3.79,1.57,5.26,1.69,10.83,7.67,70,484,1,1,Poor,2,37.85,79.92,85.6,6.605
4573,19,Female,High School,6.96,2.61,3.46,1.39,2.67,3.05,5.88,21,446,0,1,Average,8,43.53,32.59,98.39,2.64
4574,22,Other,College,2.57,4.21,1.88,5.98,3.37,9.71,6.12,31,169,0,1,Good,1,49.47,71.47,99.76,7.1425
4575,22,Female,High School,2.18,4.71,2.69,1.22,2.96,11.23,5.94,2,389,1,1,Good,8,22.36,75.6,54.82,4.6274999999999995
4576,17,Other,College,8.27,0.59,2.64,3.84,2.67,5.8,8.01,8,491,1,1,Poor,9,48.85,37.57,1.03,3.1574999999999998
4577,18,Male,College,7.32,4.77,2.94,5.77,1.88,6.14,4.62,25,355,0,1,Average,4,24.33,24.02,17.86,5.8225
4578,22,Male,High School,8.93,3.63,2.49,5.23,0.84,10.56,5.29,40,450,0,1,Good,2,25.91,27.62,6.4,7.125
4579,18,Male,High School,3.17,2.86,0.94,2.24,3.14,7.23,7.99,111,144,0,0,Poor,6,27.32,61.11,1.6,3.87
4580,22,Other,College,1.23,1.8,1.81,4.97,0.95,6.12,8.19,111,368,1,0,Good,7,41.75,52.7,99.81,3.975
4581,20,Other,College,3.41,0.99,2.6,1.57,3.54,3.77,8.79,0,335,1,1,Average,1,28.3,68.55,71.84,3.8875
4582,17,Other,High School,8.75,3.92,3.44,2.98,2.35,4.27,6.85,81,98,1,1,Average,4,35.39,99.32,69.23,4.1
4583,20,Male,High School,6.18,4.77,4.83,2.84,3.5,4.43,5.49,14,341,1,0,Good,4,36.31,38.89,65.49,4.445
4584,22,Male,High School,2.93,3.9,0.97,2.38,2.27,4.65,6.95,109,20,1,0,Average,5,25.6,38.41,25.95,3.77
4585,19,Other,College,2.28,0.56,0.51,3.92,0.78,5.48,7.34,88,420,1,0,Average,4,49.62,73.48,4.73,4.515000000000001
4586,17,Other,High School,9.23,4.91,2.79,3.41,3.02,5.4,4.18,90,129,0,0,Average,3,47.6,26.85,67.48,5.407500000000001
4587,19,Male,High School,2.9,0.54,3.22,5.28,2.54,4.66,4.3,20,198,1,1,Average,5,25.33,99.16,12.1,5.16
4588,17,Female,High School,4.85,1.99,4.48,3.3,1.84,6.68,4.2,55,487,1,0,Poor,9,33.8,93.32,79.15,4.195
4589,17,Male,High School,8.49,3.21,1.85,1.01,2.84,10.65,6.1,88,498,0,1,Good,6,19.5,56.18,44.36,4.890000000000001
4590,18,Female,College,1.32,4.58,4.22,2.55,1.72,8.52,6.18,38,325,1,1,Good,2,41.25,99.86,69.01,5.7225
4591,22,Other,College,3.63,3.52,2.03,5.11,2.69,6.18,8.66,108,24,1,1,Poor,9,13.88,93.91,28.27,3.4074999999999998
4592,17,Female,College,7.95,2.29,0.6,3.06,0.62,8.06,7.0,66,468,0,0,Good,5,17.44,27.55,29.05,4.78
4593,18,Male,High School,4.77,2.61,1.98,1.13,3.64,3.73,8.47,5,66,0,0,Good,3,31.52,43.86,5.85,3.3475
4594,17,Other,High School,1.26,3.62,1.1,4.68,0.89,3.74,7.35,59,261,1,0,Average,9,35.47,50.56,30.12,3.0175
4595,22,Female,College,8.02,2.67,0.66,5.36,2.16,6.54,4.85,14,49,0,0,Average,5,40.32,96.26,31.04,5.5125
4596,21,Male,College,7.73,0.29,2.22,4.36,3.6,5.39,4.15,6,15,1,0,Good,8,40.89,16.58,70.68,4.3999999999999995
4597,24,Other,High School,6.75,1.62,1.94,1.98,3.89,8.13,5.2,105,317,0,0,Poor,9,10.63,90.96,44.65,3.9775
4598,21,Male,College,8.12,4.83,2.23,4.19,1.63,5.33,7.87,84,166,1,1,Good,8,19.63,35.03,17.16,3.4125
4599,17,Female,College,5.84,4.91,3.01,2.68,2.94,8.57,5.94,80,69,0,0,Good,7,20.77,86.83,5.95,4.5775
4600,22,Other,High School,9.41,3.86,4.48,1.07,0.61,3.42,4.63,83,47,1,1,Poor,7,48.58,78.65,68.21,3.215
4601,23,Female,High School,9.42,3.51,0.26,5.76,2.3,11.64,5.25,98,217,1,0,Average,5,16.89,67.19,38.98,6.7875
4602,22,Male,College,3.31,4.65,2.24,3.27,2.17,5.52,4.1,80,144,0,1,Good,4,23.83,35.93,78.59,5.172499999999999
4603,18,Other,College,9.81,1.56,2.2,1.06,2.68,11.17,5.46,115,101,1,1,Good,6,39.62,36.39,32.42,5.1925
4604,19,Other,High School,1.83,1.72,3.0,1.74,3.33,4.37,5.39,55,194,1,1,Average,1,33.55,27.74,9.74,4.93
4605,24,Other,High School,8.07,2.22,1.45,3.59,2.77,5.94,6.37,62,227,0,0,Average,2,33.77,53.14,2.21,5.29
4606,22,Other,College,1.75,1.23,0.99,3.7,1.44,10.98,8.89,41,112,0,0,Average,7,40.13,29.67,21.9,4.6975
4607,20,Male,College,6.0,0.14,4.88,5.12,3.04,7.77,6.39,36,122,0,0,Average,6,40.16,56.79,34.82,5.125
4608,17,Male,High School,1.91,4.92,3.01,5.13,3.55,8.41,8.26,0,359,1,0,Good,5,39.82,24.49,35.31,5.07
4609,24,Male,High School,2.51,2.26,2.78,3.39,0.75,11.83,7.52,58,381,1,0,Poor,3,11.05,14.98,51.79,6.175
4610,20,Other,High School,2.62,3.91,4.22,1.44,1.17,7.16,7.33,68,214,0,0,Average,1,44.96,38.31,53.56,5.0675
4611,18,Male,College,2.23,0.81,2.66,3.24,3.76,3.14,4.33,79,358,1,1,Average,6,30.35,51.5,86.05,4.0125
4612,23,Other,High School,7.43,2.69,1.16,1.41,3.33,6.1,6.6,63,172,0,1,Poor,2,17.63,79.73,91.76,4.7275
4613,19,Other,High School,1.83,4.59,4.01,1.0,2.55,4.08,8.46,12,17,0,0,Good,7,38.82,50.91,58.93,2.405
4614,24,Male,College,7.69,4.23,1.02,4.98,3.07,10.47,4.76,9,76,1,1,Poor,5,46.66,84.22,6.71,6.4225
4615,20,Other,High School,4.17,1.47,4.03,4.01,1.02,6.98,4.77,31,487,0,1,Good,7,18.2,85.5,5.59,4.805
4616,17,Other,High School,8.83,4.94,1.71,5.48,0.21,11.0,7.05,1,339,0,0,Average,9,49.74,25.38,8.86,5.1075
4617,24,Male,College,3.33,1.13,3.86,4.6,3.46,8.88,4.91,70,119,0,0,Good,4,28.8,50.66,23.03,6.1425
4618,21,Male,High School,1.51,4.19,2.85,5.84,1.71,11.71,8.39,17,184,1,1,Average,6,46.35,61.69,92.45,5.79
4619,21,Other,College,5.53,2.69,3.09,5.24,1.52,9.53,6.92,61,414,0,1,Average,3,43.63,73.32,45.77,6.2125
4620,18,Male,College,6.24,1.83,4.07,1.82,1.12,6.67,8.6,81,186,1,1,Good,9,29.5,66.6,38.58,2.7225
4621,20,Other,College,8.23,2.13,3.13,2.1,1.04,8.85,4.15,95,414,0,1,Average,5,22.07,63.25,68.91,5.45
4622,17,Female,High School,3.81,4.62,3.87,5.22,1.66,9.35,9.0,38,146,0,0,Good,6,26.05,17.45,88.18,4.8925
4623,17,Other,High School,3.77,3.9,4.07,3.54,3.32,10.52,7.99,36,71,0,1,Poor,7,38.24,31.77,86.34,4.7675
4624,17,Male,High School,8.46,1.74,1.42,5.09,1.19,9.91,4.02,111,438,0,1,Poor,4,39.32,22.48,52.96,6.745
4625,19,Other,College,6.69,4.45,1.22,5.17,1.94,5.28,7.66,42,117,1,1,Poor,3,43.74,63.65,44.52,4.9475
4626,22,Other,High School,5.75,0.39,0.36,1.99,3.8,4.87,5.34,72,163,1,1,Poor,6,12.2,18.03,14.35,3.8800000000000003
4627,22,Other,High School,7.27,4.74,4.72,5.78,3.03,5.69,8.42,107,344,0,1,Poor,7,15.27,42.88,5.44,4.0125
4628,24,Other,College,9.11,3.93,0.16,2.3,1.14,4.62,4.29,29,387,1,1,Good,2,42.66,97.47,99.91,5.1575
4629,19,Male,High School,4.44,4.95,0.8,2.88,1.93,8.68,8.03,28,239,1,1,Average,5,27.21,16.14,98.93,4.6325
4630,19,Male,College,3.41,2.43,0.62,5.76,2.14,5.65,7.64,46,468,1,1,Good,5,45.46,61.24,44.76,4.692500000000001
4631,19,Female,High School,6.54,2.63,4.73,1.65,3.04,9.81,5.42,85,196,1,1,Average,7,38.08,98.36,61.86,4.76
4632,17,Other,College,2.87,1.1,3.65,2.5,3.98,10.65,8.84,63,332,1,1,Good,3,24.68,25.2,53.66,5.327500000000001
4633,18,Male,College,4.98,0.26,3.28,2.58,3.71,11.79,6.85,5,419,1,0,Good,7,21.35,40.24,47.94,5.13
4634,17,Other,College,8.98,2.57,1.59,2.88,3.88,3.64,5.74,12,99,0,0,Good,3,47.11,32.12,13.52,4.445
4635,24,Male,College,1.26,2.85,0.75,2.66,2.74,4.92,7.39,61,23,1,1,Average,2,37.74,20.61,59.52,4.5475
4636,24,Female,High School,4.43,1.86,4.55,1.48,0.24,11.73,7.99,16,64,0,0,Average,4,23.0,79.21,92.96,5.305
4637,22,Other,College,6.39,4.1,2.77,3.53,3.6,4.24,8.82,44,364,1,1,Good,9,19.1,54.09,31.94,2.4875
4638,18,Male,College,3.29,2.02,0.84,5.79,3.64,7.9,6.39,77,54,0,0,Good,3,18.8,43.79,26.63,6.075
4639,17,Male,High School,9.26,1.62,2.03,3.77,2.03,7.14,4.13,31,176,1,1,Average,9,38.16,94.52,20.77,4.445
4640,20,Other,High School,9.59,0.26,4.35,4.6,0.93,4.84,5.01,19,264,0,1,Average,9,39.42,37.65,23.14,3.8575
4641,23,Male,High School,4.83,3.1,2.24,2.82,1.04,5.25,5.74,22,388,1,0,Average,4,17.26,57.05,28.49,4.5825
4642,18,Female,High School,7.85,4.51,2.11,2.72,2.05,10.73,4.46,70,402,1,0,Poor,2,32.72,31.67,58.85,6.7475
4643,18,Other,High School,2.1,0.1,0.93,5.77,0.94,11.61,7.99,100,115,0,0,Poor,3,26.83,86.67,1.0,6.5975
4644,20,Other,High School,6.31,3.13,4.43,1.31,2.14,6.37,8.62,61,499,1,1,Average,8,10.69,64.1,50.62,2.765
4645,22,Male,High School,1.01,0.26,0.43,2.47,0.88,3.38,6.51,27,316,0,1,Poor,3,35.94,99.29,50.43,4.085
4646,17,Female,High School,8.22,4.99,2.01,3.21,0.95,6.33,4.83,38,129,1,0,Poor,6,32.55,58.59,64.96,4.6775
4647,18,Female,High School,5.41,3.73,3.79,3.12,2.04,10.42,5.62,32,105,0,0,Average,7,39.58,78.85,56.46,5.23
4648,18,Female,High School,7.68,1.98,1.06,1.75,1.59,9.52,7.21,63,386,1,0,Poor,3,24.39,32.28,40.28,5.265
4649,24,Male,High School,3.4,4.92,3.64,4.2,1.01,8.75,6.4,94,328,1,1,Good,9,10.78,22.24,0.63,4.3875
4650,23,Male,High School,9.38,3.82,4.09,3.2,0.82,5.45,5.25,45,111,1,0,Good,4,45.42,15.08,26.54,4.85
4651,18,Male,High School,6.75,4.68,4.36,3.34,1.06,3.85,7.69,65,190,1,1,Average,6,13.36,19.09,48.63,3.375
4652,20,Female,High School,2.55,3.92,1.65,2.39,0.38,6.26,8.59,112,49,1,1,Good,1,16.34,82.02,19.06,4.765000000000001
4653,23,Other,College,5.29,4.95,3.5,2.34,0.63,7.39,4.83,55,336,0,1,Poor,5,44.1,41.58,52.03,4.975
4654,17,Female,College,5.38,0.97,0.28,1.24,2.55,9.78,6.71,108,136,0,0,Poor,7,12.03,20.89,88.65,4.327500000000001
4655,24,Female,High School,3.07,0.01,3.08,3.94,2.71,9.74,8.5,15,459,1,0,Good,1,48.03,36.23,36.08,6.045
4656,22,Female,High School,9.76,3.77,2.79,1.36,0.66,9.45,7.47,66,181,1,1,Poor,6,29.24,54.81,26.41,4.335
4657,23,Other,College,3.35,1.37,0.51,4.56,2.45,4.65,5.47,101,143,0,1,Poor,6,21.57,59.29,83.35,4.435
4658,19,Male,High School,7.57,1.59,3.01,3.26,3.78,7.35,6.22,16,473,0,0,Poor,1,33.82,84.06,23.52,5.8475
4659,18,Male,College,1.69,2.95,0.58,4.42,1.16,5.77,7.26,102,273,0,1,Poor,8,16.38,77.67,59.45,3.7325
4660,22,Female,College,2.13,4.42,3.76,2.17,2.64,4.84,8.5,52,287,0,1,Good,4,25.38,45.64,26.82,3.6275
4661,19,Male,College,9.11,4.43,4.48,5.12,2.5,8.22,4.23,25,182,1,1,Average,8,17.62,43.07,37.33,5.2775
4662,23,Female,College,8.65,0.58,2.52,3.54,0.91,4.78,7.1,50,373,0,0,Good,3,39.08,91.68,83.12,4.555
